model,task_id,functional_pass,first_failure_stage,run_directory,run_json_exists,events_path,events_present_nonempty
glm-5.3-flash,rich__markup_parse_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/rich__markup_parse_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/rich__markup_parse_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,ruamel_yaml__roundtrip_core__001,True,functional_pass,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,schema__nested_validate_core__hard3_001,True,functional_pass,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/schema__nested_validate_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/schema__nested_validate_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,scrapy__item_loader_core__hard3_001,False,public_failure,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/scrapy__item_loader_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/scrapy__item_loader_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,setuptools_scm__version_normalize_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,sortedcontainers__sorted_list_core__001,True,functional_pass,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sortedcontainers__sorted_list_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sortedcontainers__sorted_list_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,sphinx__extension_registry_core__hard3_001,True,functional_pass,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,sqlalchemy__event_dispatch_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,sqlparse__format_filters_core__001,True,functional_pass,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__format_filters_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__format_filters_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,sqlparse__parse_format_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__parse_format_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__parse_format_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,sqlparse__parse_split_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__parse_split_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__parse_split_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,sqlparse__token_tree_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__token_tree_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/sqlparse__token_tree_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,starlette__route_matching_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/starlette__route_matching_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/starlette__route_matching_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,stevedore__extension_manager_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,tabulate__table_format_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tabulate__table_format_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tabulate__table_format_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,tenacity__retry_state_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tenacity__retry_state_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tenacity__retry_state_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,tomlkit__roundtrip_document__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tomlkit__roundtrip_document__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tomlkit__roundtrip_document__001/agent/openhands_events.jsonl,True
glm-5.3-flash,tox__factor_expression_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tox__factor_expression_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/tox__factor_expression_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,trafaret__validation_rules_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/trafaret__validation_rules_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/trafaret__validation_rules_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,transitions__state_machine_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/transitions__state_machine_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/transitions__state_machine_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,typer__command_parser_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/typer__command_parser_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/typer__command_parser_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,urllib3__retry_backoff_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/urllib3__retry_backoff_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/urllib3__retry_backoff_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,virtualenv__interpreter_spec_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/virtualenv__interpreter_spec_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/virtualenv__interpreter_spec_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,voluptuous__schema_validate_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/voluptuous__schema_validate_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/voluptuous__schema_validate_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,websockets__handshake_parse_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/websockets__handshake_parse_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/websockets__handshake_parse_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,werkzeug__routing_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/werkzeug__routing_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/werkzeug__routing_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,wheel__metadata_normalize_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/wheel__metadata_normalize_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/wheel__metadata_normalize_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,wsproto__frame_parse_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/wsproto__frame_parse_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/wsproto__frame_parse_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,xmltodict__xml_parse_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/xmltodict__xml_parse_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/xmltodict__xml_parse_core__001/agent/openhands_events.jsonl,True
glm-5.3-flash,yamale__schema_validate_core__hard3_001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/yamale__schema_validate_core__hard3_001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/yamale__schema_validate_core__hard3_001/agent/openhands_events.jsonl,True
glm-5.3-flash,yarl__url_model_core__001,False,missing_submission,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/yarl__url_model_core__001,True,experiments/python/openhands/glm-5.3-flash/python200-prime-v2-main-r1/yarl__url_model_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,aiohttp__url_params_core__hard3_001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/aiohttp__url_params_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/aiohttp__url_params_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,alembic__revision_map_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/alembic__revision_map_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/alembic__revision_map_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,apscheduler__cron_trigger_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/apscheduler__cron_trigger_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/apscheduler__cron_trigger_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/arrow__parse_format_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/arrow__parse_format_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,astroid__nodes_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/astroid__nodes_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/astroid__nodes_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,attrs__validators_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/attrs__validators_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/attrs__validators_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,babel__plural_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/babel__plural_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/babel__plural_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,bidict__bidirectional_map_core__001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/bidict__bidirectional_map_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/bidict__bidirectional_map_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,bleach__sanitize_core__001,False,build_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/bleach__sanitize_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/bleach__sanitize_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,blinker__signal_registry_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/blinker__signal_registry_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/blinker__signal_registry_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,boltons__iterutils_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/boltons__iterutils_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/boltons__iterutils_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,build__pyproject_backend_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/build__pyproject_backend_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/build__pyproject_backend_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,cachetools__cache_eviction_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cachetools__cache_eviction_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cachetools__cache_eviction_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,cattrs__structure_core__001,True,functional_pass,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cattrs__structure_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cattrs__structure_core__001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,celery__signal_dispatch_core__hard3_001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/celery__signal_dispatch_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/celery__signal_dispatch_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,cerberus__schema_validate_core__001,False,hidden_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cerberus__schema_validate_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/cerberus__schema_validate_core__001/agent/openhands_events.jsonl,True
