task_id,run_id,model,agent,public_pass,hidden_pass,functional_pass,extraction_ratio,final_score,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,secondary_failure,trajectory_path,evaluation_path,evidence_step_ids,analysis_included,exclusion_reason,run_kind,suite_id,split,task_type,difficulty,dynamic_state_task,contract_review_required,run_status,build_pass,public_executed,hidden_executed,submission_present,copied_measurement_source,source_loc,total_tokens,prompt_tokens,completion_tokens,api_calls,assistant_steps,tool_call_count,repeated_terminal_commands,public_success_step_id,finish_step_id,unsupported_completion_claim,agent_reasoning_error_count,evaluator_environment_error_count,failure_classification_confidence,failure_flags,metadata_path,run_path,submission_path,events_available,evaluation_available
diskcache__eviction_policy_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/diskcache__eviction_policy_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.053660,0.000000,1,151,2,1,1,1,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/diskcache__eviction_policy_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/diskcache__eviction_policy_core__hard3_001/eval/result.json,"[""6bebe841-34bd-40ea-9e19-3e6dc65cb6fc"",""80083765-fc10-42c5-ad8c-18a1d361f297"",""8c1155ba-1917-4959-8038-4e330d3fbf20"",""2eb40d74-2049-4b86-b379-6ff143eb4fcd"",""588eb004-5ef6-4609-b54c-484ff862de53"",""4745f96b-7ae4-4e16-b1a8-11de5768e87d"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,2814,815736,805074,10662,26,24,24,1,6bebe841-34bd-40ea-9e19-3e6dc65cb6fc,80083765-fc10-42c5-ad8c-18a1d361f297,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/diskcache__eviction_policy_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/diskcache__eviction_policy_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/diskcache__eviction_policy_core__hard3_001/submission,true,true
distlib__wheel_metadata_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/distlib__wheel_metadata_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.025140,0.000000,1,90,6,0,0,4,false,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/distlib__wheel_metadata_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/distlib__wheel_metadata_core__hard3_001/eval/result.json,"[""d995e471-d033-42e1-a371-6742d11dd569"",""6e7ee060-be89-4b2c-8f20-06d9de05670a"",""a3dd0af8-9255-451d-88b3-0a07846468ca"",""c1bc957d-5e98-4132-84c4-14cf30ed1904"",""6373c98e-e392-4cad-8f9e-2323d3e9f203"",""13f7759e-bc11-437b-900d-558ea1e71b82"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,3580,1375925,1356783,19142,60,38,38,0,d995e471-d033-42e1-a371-6742d11dd569,6e7ee060-be89-4b2c-8f20-06d9de05670a,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/distlib__wheel_metadata_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/distlib__wheel_metadata_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/distlib__wheel_metadata_core__hard3_001/submission,true,true
flake8__plugin_options_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/flake8__plugin_options_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.612832,0.000000,5,554,0,0,0,3,false,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/flake8__plugin_options_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/flake8__plugin_options_core__hard3_001/eval/result.json,"[""d8df6891-1077-4b91-96a9-6c4f4218d8e7"",""0793d96b-456a-4f87-8ff2-a294929d313c"",""c2d43ab5-820e-4201-bf43-76c1948a05df"",""cf6ed556-630b-4fc7-af73-e7f1dde3d52f"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,904,1491590,1470838,20752,53,35,35,4,d8df6891-1077-4b91-96a9-6c4f4218d8e7,0793d96b-456a-4f87-8ff2-a294929d313c,true,1,0,medium,"[""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/flake8__plugin_options_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/flake8__plugin_options_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/flake8__plugin_options_core__hard3_001/submission,true,true
fs__url_opener_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fs__url_opener_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.408360,0.000000,4,127,1,1,0,1,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fs__url_opener_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fs__url_opener_core__hard3_001/eval/result.json,"[""64a29a66-ff0b-4f2f-bc38-af2184e50937"",""64935d0c-b37f-4d04-8d3b-d6cfa67743c6"",""79460243-2812-4468-863f-78fedbce7fb9"",""f26f2291-50b1-4b5c-b7e6-19610ab6ceff"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,311,694455,675928,18527,43,23,23,1,64a29a66-ff0b-4f2f-bc38-af2184e50937,64935d0c-b37f-4d04-8d3b-d6cfa67743c6,true,1,0,medium,"[""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/fs__url_opener_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fs__url_opener_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fs__url_opener_core__hard3_001/submission,true,true
fsspec__url_chain_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fsspec__url_chain_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.401899,0.000000,4,381,0,0,1,5,false,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fsspec__url_chain_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fsspec__url_chain_core__hard3_001/eval/result.json,"[""b59c1c2f-7181-41f6-90df-590edb6de4fb"",""e770ff3c-3ef8-4033-abca-bed6c68f2c58"",""4c82aa8e-ef20-4735-a93f-4c9f6190d2f9"",""147be6e7-7a59-440e-a256-7aaaae25d444"",""0c3b22da-eeeb-4da3-96ee-897ca2f3d0c9"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,948,908992,853842,55150,46,28,28,1,b59c1c2f-7181-41f6-90df-590edb6de4fb,e770ff3c-3ef8-4033-abca-bed6c68f2c58,true,1,0,medium,"[""tool_execution_errors"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/fsspec__url_chain_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fsspec__url_chain_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/fsspec__url_chain_core__hard3_001/submission,true,true
glom__spec_eval_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/glom__spec_eval_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,false,false,false,0.988038,0.000000,1,2065,22,6,0,5,false,false,false,agent_exit:passed,public_api_or_interface_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/glom__spec_eval_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/glom__spec_eval_core__hard3_001/eval/result.json,"[""5b8f5d16-1423-4630-8a1f-148a2bef92d7"",""93d9cefd-9e61-4ad8-a8c9-61e10735ce54"",""50ceb877-7255-4a22-b562-2c68dac6d4a3"",""31c9bca1-1171-4bc3-a5f1-e7cd9c0157d9"",""d24cba2c-6e38-4db0-947c-d68066883090"",""ff2f3d84-5d45-4244-a71d-39542c52d61c"",""3a57fd68-4552-4bcc-958a-bda3a10e53bb"",""eval:public_tests"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,parser_state_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,2090,1700548,1684487,16061,61,52,52,1,5b8f5d16-1423-4630-8a1f-148a2bef92d7,,false,0,0,medium,"[""high_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/glom__spec_eval_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/glom__spec_eval_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/glom__spec_eval_core__hard3_001/submission,true,true
hatch__project_metadata_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/hatch__project_metadata_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.286454,0.000000,5,387,3,0,0,2,true,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/hatch__project_metadata_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/hatch__project_metadata_core__hard3_001/eval/result.json,"[""4be51001-2d50-43c4-87f7-612e7d73c2cd"",""9bbb5e5e-37a2-4f54-8f10-0dcd307094da"",""2c6ffbe3-712b-4bc1-9a15-a9475674b475"",""1e5cfb4a-68a8-4ecf-9703-ccb025084089"",""f9acd2c2-bcf1-4116-a68b-bf6b984cd9d8"",""3a6c10c7-4d66-4423-a206-4ae426fef331"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,data_model_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,1351,3052955,3017778,35177,113,78,78,16,4be51001-2d50-43c4-87f7-612e7d73c2cd,9bbb5e5e-37a2-4f54-8f10-0dcd307094da,true,1,0,medium,"[""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/hatch__project_metadata_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/hatch__project_metadata_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/hatch__project_metadata_core__hard3_001/submission,true,true
importlib_resources__traversable_tree_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/importlib_resources__traversable_tree_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.331179,0.000000,4,205,0,0,0,2,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/importlib_resources__traversable_tree_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/importlib_resources__traversable_tree_core__hard3_001/eval/result.json,"[""7332193a-e3ea-4043-85af-043ed5658560"",""5ac86c15-b40f-4fb2-88ee-701cabb43f79"",""0b99ea4c-c09e-49b4-9a35-9ecf3d85d1cb"",""971184d4-798b-498b-b78d-6ed460e623f6"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,619,677150,655827,21323,30,27,27,0,7332193a-e3ea-4043-85af-043ed5658560,5ac86c15-b40f-4fb2-88ee-701cabb43f79,true,1,0,medium,"[""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/importlib_resources__traversable_tree_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/importlib_resources__traversable_tree_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/importlib_resources__traversable_tree_core__hard3_001/submission,true,true
installer__wheel_record_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/installer__wheel_record_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,,,false,,0.000000,0,0,1,0,0,1,false,false,true,missing_submission_after_agent_exit,missing_submission,harness_format_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/installer__wheel_record_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/installer__wheel_record_core__hard3_001/eval/result.json,"[""3dcc14eb-59c7-4e99-aebb-4f215d74cfce"",""ab776162-f93f-4f2a-936c-f9052c465c97""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,resource_coupling,hard,true,false,missing_submission,,false,false,true,filesystem submission footprint fallback,,367403,360417,6986,25,16,16,0,,,false,0,0,high,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/installer__wheel_record_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/installer__wheel_record_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/installer__wheel_record_core__hard3_001/submission,true,false
isort__settings_resolver_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/isort__settings_resolver_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.668561,0.000000,3,706,17,11,0,7,true,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/isort__settings_resolver_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/isort__settings_resolver_core__hard3_001/eval/result.json,"[""83468506-5b7c-469a-ad37-1d4cc19100ab"",""14a91e88-e743-48f5-a365-747cd2600dbb"",""887e1157-2eda-484b-9360-2fc693d2c334"",""0b079513-749f-4fc0-9bd6-6b9e1c0a08ce"",""56c0ebb4-517b-4bde-900d-e2803066b65e"",""dec22068-f168-44ef-8641-c685c60e3176"",""f9e98204-ee84-4559-9083-c449e7c60d50"",""6521106c-174f-46ab-8fd0-bdea655bf9b7"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,config_environment_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,1056,4210687,4145508,65179,107,82,82,15,83468506-5b7c-469a-ad37-1d4cc19100ab,14a91e88-e743-48f5-a365-747cd2600dbb,true,1,0,medium,"[""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/isort__settings_resolver_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/isort__settings_resolver_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/isort__settings_resolver_core__hard3_001/submission,true,true
json_logic__evaluator_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/json_logic__evaluator_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.782178,0.000000,1,158,0,0,0,1,false,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/json_logic__evaluator_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/json_logic__evaluator_core__hard3_001/eval/result.json,"[""13ed9fe5-d2ef-4f18-82c2-0b4c3fb12cb1"",""5819ab24-7dd7-4846-9094-41ee0f1ba71c"",""afb013ee-0231-4948-8614-283cb6dcabca"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,parser_state_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,202,299966,294460,5506,19,17,17,0,13ed9fe5-d2ef-4f18-82c2-0b4c3fb12cb1,5819ab24-7dd7-4846-9094-41ee0f1ba71c,true,1,0,medium,"[""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/json_logic__evaluator_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/json_logic__evaluator_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/json_logic__evaluator_core__hard3_001/submission,true,true
jupyter_core__paths_resolver_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_core__paths_resolver_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.198764,0.000000,1,193,3,0,0,2,true,false,true,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_core__paths_resolver_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_core__paths_resolver_core__hard3_001/eval/result.json,"[""8c709fc6-7b61-49ec-847a-0ea7300ccae9"",""ecd98da4-5d6d-4d63-a214-a5ee1c9b2654"",""937f696a-2081-4aff-b489-391fd700aeff"",""eef8b780-c22f-4f9f-aad1-0911b2bccdc8"",""9b11d748-206e-4f9a-b137-dfdecf12b981"",""2c8a2454-da6c-4bfc-a59c-cdaff5019e10"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,config_environment_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,971,1192138,1147559,44579,33,29,29,1,8c709fc6-7b61-49ec-847a-0ea7300ccae9,ecd98da4-5d6d-4d63-a214-a5ee1c9b2654,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/jupyter_core__paths_resolver_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_core__paths_resolver_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_core__paths_resolver_core__hard3_001/submission,true,true
jupyter_server__extension_config_core__hard3_001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_server__extension_config_core__hard3_001,openai/Qwen3.6-35B-A3B-FP8,openhands-agent,true,false,false,0.636719,0.000000,3,163,0,0,0,2,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_server__extension_config_core__hard3_001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_server__extension_config_core__hard3_001/eval/result.json,"[""40a06fb0-37e4-439a-bc6f-67acd398302b"",""a7ea508a-e79a-4410-ab4e-d7bd2738b402"",""a86f361d-13d0-468d-ba2c-7f887d420d28"",""7cb56ce0-4e06-4289-9fc7-37d7ec88eda5"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800,hard50,framework_coupling,hard,true,true,failed,true,true,true,true,eval.metrics submission footprint,256,824526,805712,18814,41,37,37,2,40a06fb0-37e4-439a-bc6f-67acd398302b,a7ea508a-e79a-4410-ab4e-d7bd2738b402,true,1,0,medium,"[""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/jupyter_server__extension_config_core__hard3_001/metadata.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_server__extension_config_core__hard3_001/run.json,experiments/python/openhands/qwen3.6-35b-a3b-fp8/hard50-qwen3.6-35b-a3b-fp8-20260720-022800/jupyter_server__extension_config_core__hard3_001/submission,true,true
