model,task_id,file,entrypoint_file,support_file,closure_file,action_step,action_id,observation_id,action_kind,evidence_kind,command_or_path,matched_source_pair,observation_sha256
glm-5.3-flash,platformdirs__app_dirs_core__hard3_001,src/platformdirs/unix.py,False,True,False,5,25b73c98-ad44-41fb-bc1d-d8748e2d4c22,9c8ace7d-4575-4f49-baba-7285415666f8,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/unix.py,"[""\""\""\"":yield: all user and site configuration directories.\""\""\"""", ""if not self._use_site:""]",36fa64d48ce74f2173deabc78ba474fd622fc68058f83a8394aca4c0354a1ffb
glm-5.3-flash,platformdirs__app_dirs_core__hard3_001,src/platformdirs/macos.py,False,True,False,6,bc4cc150-7ccf-49d6-9151-68110efd3682,333f126c-4f04-4248-a573-42be4012c750,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/macos.py,"[""\""\""\"":yield: all user and site configuration directories.\""\""\"""", ""yield self.user_config_dir""]",d829f8395fbacda142be9ea7a06e96ea777d8c3ddd531fc207416cdc1a3cba26
glm-5.3-flash,platformdirs__app_dirs_core__hard3_001,src/platformdirs/windows.py,False,True,False,7,beb2158f-0d40-497b-a7c2-ee94fa1aea8d,c2225418-56f1-41fe-9643-c10301d2e9c4,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/windows.py,"[""\""\""\""Config directory shared by users, same as `site_data_dir`.\""\""\"""", ""return self.site_data_dir""]",c709a2a9959549e44e5ae8692270a1ab1cad7b0301817ace8db70ff753f472c2
glm-5.3-flash,platformdirs__app_dirs_core__hard3_001,src/platformdirs/_xdg.py,False,True,False,8,a825721b-efb5-45c3-bc1c-37569aae29cf,185ed61f-fa0e-4d5d-a598-b5873bb33746,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/_xdg.py,"[""\""\""\""Applications directories shared by users, from ``$XDG_DATA_DIRS`` if set, else platform default.\""\""\"""", ""dirs = self._site_applications_dirs""]",3814971799eb3f291ea9de09641ef8cf71d971de228aa1da361febf116f553de
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/api.py,False,True,False,2,8ee0a6f9-a950-409b-91ec-833f8735a05f,83d1a98e-bb24-4a3f-8691-fb23fc52b4e0,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/api.py,"[""\""\""\"":yield: all user and site cache directories.\""\""\"""", ""yield self.user_cache_dir""]",860021c361f3d99361e97ed9ce46210277094fe6a2bd985ee5c2e9c27e59c28b
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/windows.py,False,True,False,3,3c97422b-108a-4e4e-b9c1-9a2ff1ba43e0,110114cd-d1f6-4ac7-bcc2-d0b12b2fdd19,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/windows.py,"[""\""\""\""Config directory shared by users, same as `site_data_dir`.\""\""\"""", ""return self.site_data_dir""]",c709a2a9959549e44e5ae8692270a1ab1cad7b0301817ace8db70ff753f472c2
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/unix.py,False,True,False,4,7e183f42-5271-4b30-88b9-90e64b422a4b,db73e040-82a4-4d96-90a5-e1fb78243436,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/unix.py,"[""\""\""\"":yield: all user and site configuration directories.\""\""\"""", ""if not self._use_site:""]",36fa64d48ce74f2173deabc78ba474fd622fc68058f83a8394aca4c0354a1ffb
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/_xdg.py,False,True,False,5,3cbe1db9-cd40-42bb-9cfa-00563e78b88c,0c8bca06-7f51-4902-89c2-43c3fbb7ea07,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/_xdg.py,"[""\""\""\""Applications directories shared by users, from ``$XDG_DATA_DIRS`` if set, else platform default.\""\""\"""", ""dirs = self._site_applications_dirs""]",3814971799eb3f291ea9de09641ef8cf71d971de228aa1da361febf116f553de
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/macos.py,False,True,False,7,a4643d88-dce7-4f87-8ed5-c638912cf48b,3d77a9cb-1bde-4745-876c-b8d34083a52d,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/macos.py,"[""\""\""\"":yield: all user and site configuration directories.\""\""\"""", ""yield self.user_config_dir""]",d829f8395fbacda142be9ea7a06e96ea777d8c3ddd531fc207416cdc1a3cba26
gpt-oss-120b,platformdirs__app_dirs_core__hard3_001,src/platformdirs/__init__.py,True,True,False,14,d5515cb6-36cb-4634-ba64-cac14f21d6f3,d5b92062-9060-4365-9192-7ef08d7ee767,FileEditorAction,explicit_read,/flb/workspace/repo/src/platformdirs/__init__.py,"[""\""\""\"":returns: applications path tied to the user\""\""\"""", ""return PlatformDirs().user_applications_path""]",1c6febe5c451402a09dcc598971f744ebe03e1999f72b216302bc9096d5a94a5
deepseek-v4-pro,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_hooks.py,True,True,False,3,edad8034-1cdb-4a07-bba5-1ca0f36faa7b,4a04c8b9-9373-4751-b9eb-e638e2e5a488,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat src/pluggy/__init__.py && echo ""=====_HOOKS====="" && cat src/pluggy/_hooks.py","[""\""\""\""A proxy to another HookCaller which manages calls to all registered"", ""plugins except the ones from remove_plugins.\""\""\""""]",3255e1cc02109f40660aa4ff79ba827b8e3adb4ff038edd870be53f3fa7d6800
deepseek-v4-pro,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_callers.py,False,True,False,4,7b38957c-7779-4aa3-b349-e8740e29ef71,6c4a56b9-8097-4347-88d0-1fff2fa0dfc2,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat src/pluggy/_callers.py && echo ""=====_RESULT====="" && cat src/pluggy/_result.py","["") -> NoReturn:"", ""co = wrap_controller.gi_code # type: ignore[attr-defined]""]",83585ca4fe028b8bab217d9968301a9b1a89e8d3c4801a1efbd72b9834330b36
deepseek-v4-flash,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_hooks.py,True,True,False,4,06330c20-1c07-4d16-b2a0-363522790cdc,85da694f-0e22-4d63-bbc7-9cfecb980806,FileEditorAction,explicit_read,/flb/workspace/repo/src/pluggy/_hooks.py,"[""\""\""\""A proxy to another HookCaller which manages calls to all registered"", ""plugins except the ones from remove_plugins.\""\""\""""]",1e7b07b90cd3dcb5ade5b7815d1bf2fcc32af101943c099b4d5023b0a65d5fe2
deepseek-v4-flash,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_callers.py,False,True,False,5,3d7efeb3-0a92-4942-a18e-52aae891488f,57d954dd-0eaf-454f-8e50-3b36eb3b32bb,FileEditorAction,explicit_read,/flb/workspace/repo/src/pluggy/_callers.py,"["") -> NoReturn:"", ""co = wrap_controller.gi_code # type: ignore[attr-defined]""]",84ba4fcb625e2af11be7fef4a90665eb5915f46cd5b7812b6860c4cc2dd2e0c2
gpt-5.6-luna,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_hooks.py,True,True,False,9,96a5e789-162e-42ec-b208-9ab7857a1dca,937f7d3d-3767-488e-8f1c-06b27a7b4931,TerminalAction,explicit_read,"sed -n '1,760p' /flb/workspace/repo/src/pluggy/_hooks.py","[""\""\""\""A proxy to another HookCaller which manages calls to all registered"", ""plugins except the ones from remove_plugins.\""\""\""""]",b23c2bfbb656ced0701576b22a0a9ac1280e0c035d19ea066a36d7cfc18ab7c8
gpt-5.6-luna,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_callers.py,False,True,False,10,b6345da5-7c2b-4518-882b-f12ec34ac560,0c5d22ce-f890-46a6-aab7-d356e33ddd6f,TerminalAction,explicit_read,"sed -n '1,420p' /flb/workspace/repo/src/pluggy/_callers.py; sed -n '1,260p' /flb/workspace/repo/src/pluggy/_result.py","["") -> NoReturn:"", ""co = wrap_controller.gi_code # type: ignore[attr-defined]""]",814d112c34a23363fc1e1167a7dbb66b92d35ec9d02fbdde33ffaa96136824e0
glm-5.3-flash,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_hooks.py,True,True,False,4,d13359ca-acc1-4683-8908-172489c63ad8,b5a994cf-25ff-445f-ae7f-47c415dde218,TerminalAction,explicit_read,cat /flb/workspace/repo/src/pluggy/_hooks.py,"[""\""\""\""A proxy to another HookCaller which manages calls to all registered"", ""plugins except the ones from remove_plugins.\""\""\""""]",b23c2bfbb656ced0701576b22a0a9ac1280e0c035d19ea066a36d7cfc18ab7c8
glm-5.3-flash,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_callers.py,False,True,False,5,cbbfbd29-2c9c-4572-8eee-7d6e6cb16ad9,22bc8346-5be6-480a-a1cc-2dcde03fec11,TerminalAction,explicit_read,cat /flb/workspace/repo/src/pluggy/_callers.py /flb/workspace/repo/src/pluggy/_result.py /flb/workspace/repo/src/pluggy/__init__.py,"["") -> NoReturn:"", ""co = wrap_controller.gi_code # type: ignore[attr-defined]""]",de0e654d65f08d93e3dd11ac03a97c03aaa79ff7aa116ea673f4ea3f30b2abbf
gpt-oss-120b,pluggy__hook_wrapper_core__hard3_001,src/pluggy/_hooks.py,True,True,False,2,9967e50a-29a2-4613-bd04-174a9a7aa8a4,1f07b85d-1b7a-4996-a553-9ac0b52a3889,FileEditorAction,explicit_read,/flb/workspace/repo/src/pluggy/_hooks.py,"[""\""\""\""A proxy to another HookCaller which manages calls to all registered"", ""plugins except the ones from remove_plugins.\""\""\""""]",1e7b07b90cd3dcb5ade5b7815d1bf2fcc32af101943c099b4d5023b0a65d5fe2
deepseek-v4-pro,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,5,1e404f38-5d53-4faf-8b5f-266351831527,833afaed-9120-42e9-8c82-ab95db930afc,TerminalAction,explicit_read,cd /flb/workspace && cat repo/src/poetry/core/packages/dependency_group.py,"[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",130b27e88f5130dedf9da092dfd5a74491ebd1ad7b85c7a75b50b82544537636
deepseek-v4-pro,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,7,b77f3e5c-2685-4c2a-ae77-80bcac65a4e7,9e5720c8-7445-4b3f-ae8f-2a86bc895276,TerminalAction,explicit_read,"cd /flb/workspace && sed -n '1,200p' repo/src/poetry/core/factory.py","["") -> Poetry:"", ""from poetry.core.poetry import Poetry""]",a72b75efeefc5ddd8f9738c1ea6d04acbbdf2e7bd73d4acf9af743146456136b
deepseek-v4-flash,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,9,085e7df4-2c22-41d9-907a-971f96722840,4bc6466a-c3e0-4893-aceb-99caf0705b57,TerminalAction,explicit_read,cd /flb/workspace/repo && cat src/poetry/core/packages/dependency_group.py,"[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",130b27e88f5130dedf9da092dfd5a74491ebd1ad7b85c7a75b50b82544537636
deepseek-v4-flash,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,12,0186e212-a9ca-4106-98e4-7a615dcbcf9f,34f42e2b-60c9-4149-adf8-f480bce1c333,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '60,180p' src/poetry/core/factory.py","["") -> list[str]:"", ""group_includes = []""]",d0aa83ab49ffe56e3332186ae60c4ea6adadafb0644af9de4639138e88293903
gpt-5.6-luna,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,7,f77c2c86-a019-4e2e-acb9-0aa385b81987,72f927f9-2b8d-40c0-aa9e-f8814af56836,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '1,190p' src/poetry/core/factory.py; sed -n '350,520p' src/poetry/core/factory.py","["") -> Poetry:"", ""from poetry.core.poetry import Poetry""]",ed8d2000063f3788d185f6fe3ddad6aec5b77b60c37ab6751f3c5e70cf831ba9
gpt-5.6-luna,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,8,e3e5ffeb-e442-45f4-b3bf-de2844c736df,a7ad32f0-6beb-4cd4-bf16-5f8bfb550dbc,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '1,260p' src/poetry/core/packages/dependency_group.py; sed -n '1,180p' src/poetry/core/packages/dependency.py","[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",61beff6abe97cf372e93ab60381311a0c2df4352ff93f5153a60d8ce00fe65e5
glm-5.3-flash,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,6,4af34e52-4c08-4565-bf52-a5d222325a68,7d094a53-95c8-48dc-ab62-47af8d3c9f41,TerminalAction,search_snippet,"grep -n ""dependency"" /flb/workspace/repo/src/poetry/core/factory.py | head -60","[""cls._configure_package_dependency_groups("", ""package, tool_poetry, dependency_groups""]",183f48fd8ea14bb72c526da1430a079177a3172ed848cc016f07cd8dd80784df
glm-5.3-flash,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,8,a744fad5-27bb-4575-bb05-f5cdebe5a20c,f88258bc-d242-4b8f-a023-79721109b880,TerminalAction,explicit_read,"sed -n 1,200p /flb/workspace/repo/src/poetry/core/factory.py","["") -> Poetry:"", ""from poetry.core.poetry import Poetry""]",a72b75efeefc5ddd8f9738c1ea6d04acbbdf2e7bd73d4acf9af743146456136b
glm-5.3-flash,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,10,6acf9666-a047-40fa-a9c8-71f0e78e5ea6,c1741ef3-7a9d-467e-90d4-400b84990fe6,TerminalAction,explicit_read,cat /flb/workspace/repo/src/poetry/core/packages/dependency_group.py,"[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",130b27e88f5130dedf9da092dfd5a74491ebd1ad7b85c7a75b50b82544537636
qwen3.6-35b-a3b-fp8,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,9,382e6c36-5b07-441d-a186-912d89ed6486,a14c5b78-baf6-4017-9fdc-bab99582b455,FileEditorAction,explicit_read,/flb/workspace/repo/src/poetry/core/packages/dependency_group.py,"[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",2f1323559c41a803a4090b4996ec1103db4b825a85c940bc7f471eb67faf9b2d
qwen3.6-35b-a3b-fp8,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,12,5ff9f85f-386e-4be9-a8e0-5b8aeebb3c5c,42fc2b63-90f3-444c-96d5-60a7f279b98b,TerminalAction,search_snippet,"grep -n ""dependency.group\|dependency-groups\|PEP.621\|pep621"" /flb/workspace/repo/src/poetry/core/factory.py | head -40","[""cls._configure_package_dependency_groups("", ""package, tool_poetry, dependency_groups""]",3e938274693d796074293021d7f56fbb45309c47538d8e679e7b6815d32e288f
qwen3.6-35b-a3b-fp8,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,13,e0bac67e-2c5d-44b9-9341-6fd2f0649784,8d09a051-6e70-40fd-b40f-bd7c10ceaaa3,FileEditorAction,explicit_read,/flb/workspace/repo/src/poetry/core/factory.py,"[""@classmethod"", ""def _configure_package_dependency_groups(""]",0bdeb17724bb490da9178018800c406a92015519cfd076fe44ea30b24abd3563
gpt-oss-120b,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/packages/dependency_group.py,True,True,False,7,6f13f9cb-5267-4160-8655-29fd49e024ec,4bb8e17a-62f7-48f7-852a-b080d3b8140c,FileEditorAction,explicit_read,/flb/workspace/repo/src/poetry/core/packages/dependency_group.py,"[""\"" or \"".join("", ""f\""extra == '{extra}'\"" for extra in dep.in_extras""]",2f1323559c41a803a4090b4996ec1103db4b825a85c940bc7f471eb67faf9b2d
gpt-oss-120b,poetry_core__dependency_groups_core__hard3_001,src/poetry/core/factory.py,False,True,False,11,139a2ebf-73f7-4398-b164-5b15a80c4b44,478cc2c1-1fdb-4929-aa39-81350415ea24,TerminalAction,explicit_read,"sed -n '400,560p' /flb/workspace/repo/src/poetry/core/factory.py","[""@classmethod"", ""def _configure_package_dependency_groups(""]",1cf04dc0f7b11ae40995b8667af261dad0bbf1db9b21c528818e56608d7a98b0
deepseek-v4-pro,pydantic__field_validator_core__hard3_001,pydantic/functional_validators.py,True,True,False,6,09088d80-8e25-433d-9357-db9674c52a84,1100a9d4-ccb0-4acd-babc-75c4a2c2d352,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '1,200p' pydantic/functional_validators.py","[""\""\""\""!!! abstract \""Usage Documentation\"""", ""[field *after* validators](../concepts/validators.md#field-after-validator)""]",ec85ac2e62c00d35ae0a245c9185fa5f3d2ce17f503c2bc68ccd09ae2de199ba
deepseek-v4-flash,pydantic__field_validator_core__hard3_001,pydantic/functional_validators.py,True,True,False,6,34505e8c-5d89-4cdd-8a66-2f9d2056011b,f6c74272-4fb4-4cda-92e3-0015dbe31802,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '370,520p' pydantic/functional_validators.py","[""\""\""\""!!! abstract \""Usage Documentation\"""", ""[field validators](../concepts/validators.md#field-validators)""]",7e320be2785fe3f4c333218d36e6dafe89587bcb1ccd96e3284c479ba2a039b0
gpt-5.6-luna,pydantic__field_validator_core__hard3_001,pydantic/main.py,False,True,False,7,8167743b-4c01-482b-a5e4-efd39ab0a78b,ea6ae592-6634-4d1c-8430-f80db35168a4,TerminalAction,search_snippet,"grep -RIn --exclude-dir=.git --exclude='*.pyc' ""def field_validator\|field_validator("" /flb/workspace/repo/pydantic /flb/workspace/repo/tests | head -160; printf '%s\n' '--- exports ---'; grep -n ""field_validator\|ValidationError\|BaseModel"" /flb/workspace/repo/pydantic/__init__.py | head -40; printf '%s\n' '--- validator implementation ---'; grep -n -A100 -B20 ""def field_validator"" /flb/workspace/repo/pydantic/functional_validators.py; printf '%s\n' '--- model internals ---'; grep -n -A30 -B20 ""__pydantic_decorators__\|__init__"" /flb/workspace/repo/pydantic/main.py | head -240","[""__pydantic_custom_init__: Whether the model has a custom `__init__` function."", ""__pydantic_decorators__: Metadata containing the decorators defined on the model.""]",fe5b2d0968ca16929842ba2500021f14c84cf6e3db35bfc89f7eeb62dde32f58
gpt-5.6-luna,pydantic__field_validator_core__hard3_001,pydantic/functional_validators.py,True,True,False,8,9ad5212a-c66b-4615-8c9c-92b761b82f5c,c9d4f427-5412-4640-b4a5-217275c11cd8,TerminalAction,explicit_read,"printf '%s\n' '--- functional_validators ---'; sed -n '350,535p' /flb/workspace/repo/pydantic/functional_validators.py; printf '%s\n' '--- focused tests ---'; sed -n '130,225p;285,375p;450,535p;545,635p;640,735p;810,940p;1160,1215p;1285,1415p;2670,2710p;2825,2910p' /flb/workspace/repo/tests/test_validators.py; printf '%s\n' '--- errors ---'; grep -RIn ""class ValidationError"" /flb/workspace/repo/pydantic /flb/workspace/repo/pydantic-core | head -20; grep -n -A80 -B10 ""ValidationError"" /flb/workspace/repo/pydantic/__init__.py | head -100","[""\""\""\""!!! abstract \""Usage Documentation\"""", ""[field validators](../concepts/validators.md#field-validators)""]",13bd3a344fbec432601ad8842bf055d310ddbdb3189d5598ead086665b06e867
glm-5.3-flash,pydantic__field_validator_core__hard3_001,pydantic/functional_validators.py,True,True,False,5,aa0ca9a0-ab6d-4030-841a-ec4d2c652bef,e86163ae-55fc-4690-a979-7a79638bbd0f,TerminalAction,explicit_read,"sed -n 1,120p /flb/workspace/repo/pydantic/functional_validators.py","[""\""\""\""!!! abstract \""Usage Documentation\"""", ""[field *after* validators](../concepts/validators.md#field-after-validator)""]",205eac8bb1585413e4ed768a3c91b2068106c12db5192bbe8d507cd8a4a5bb35
glm-5.3-flash,pydantic__field_validator_core__hard3_001,pydantic/main.py,False,True,False,86,d7aff3cc-84bc-46fc-9d4b-a2ddfa1464af,a64dac3a-5116-40ff-a3df-54f1b47e8760,TerminalAction,explicit_read,"sed -n 195,260p /flb/workspace/repo/pydantic/main.py; echo ----; sed -n 260,340p /flb/workspace/repo/pydantic/main.py","[""\""\""\""A dictionary of field names and their corresponding [`FieldInfo`][pydantic.fields.FieldInfo] objects."", ""This replaces `Model.__fields__` from Pydantic V1.""]",d82540dee9b8e315fc14eabe7fe1d90d9944eeae18cf54e021eb67e31d0efc1c
qwen3.6-35b-a3b-fp8,pydantic__field_validator_core__hard3_001,pydantic/functional_validators.py,True,True,False,11,ea065a4b-93cd-413a-941d-9ce125a096c2,b462e0c2-f6ab-4f71-8ca0-196f68e98a9c,FileEditorAction,explicit_read,/flb/workspace/repo/pydantic/functional_validators.py,"[""\""\""\""!!! abstract \""Usage Documentation\"""", ""[field *after* validators](../concepts/validators.md#field-after-validator)""]",358cc7a14126b97342120e45d58dc6efed1e07f948815f959f9746330b95ef9c
deepseek-v4-pro,pydantic_settings__env_source_core__001,pydantic_settings/__init__.py,False,False,True,5,dc603935-657c-41c6-b437-04388eaa18d3,e0064ccb-6592-43e9-9aa1-2bc5368f691d,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat pydantic_settings/__init__.py && echo ""=== exceptions ==="" && cat pydantic_settings/exceptions.py && echo ""=== version ==="" && cat pydantic_settings/version.py","[""'AWSSecretsManagerSettingsSource',"", ""'AzureKeyVaultSettingsSource',""]",2b4e31936f83872843bb48aba71cc4c08270c1539d201f0ae2848363347b78d5
deepseek-v4-pro,pydantic_settings__env_source_core__001,pydantic_settings/exceptions.py,False,False,True,5,dc603935-657c-41c6-b437-04388eaa18d3,e0064ccb-6592-43e9-9aa1-2bc5368f691d,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat pydantic_settings/__init__.py && echo ""=== exceptions ==="" && cat pydantic_settings/exceptions.py && echo ""=== version ==="" && cat pydantic_settings/version.py","[""class SettingsError(ValueError):"", ""\""\""\""Base exception for settings-related errors.\""\""\""""]",2b4e31936f83872843bb48aba71cc4c08270c1539d201f0ae2848363347b78d5
